,MA_ID,REF_ID,Authors,Title,Year,DOI,Lat,Long,country2
1876,FEB23_06,FEB23_06_28,"Bj W,Pp D,K H,Hw P",Invaded grassland communities have altered stability-maintenance mechanisms but equal stability compared to native communities,2014,,NA,NA,
1877,FEB23_303,FEB23_303_228,"Lamprey HF,Glover PE,Turner MI,Bell RH",Invasion of the Serengeti National Park by elephants,1967,,NA,NA,
1878,FEB23_303,FEB23_303_186,"Helm C,Wilson G,Midgley J,Kruger L,Witkowski ET",Investigating the vulnerability of an African savanna tree (Sclerocarya birrea subsp. caffra) to fire and herbivory,2011,,NA,NA,
1879,FEB23_411,FEB23_411_052,Ligate,Investigation of tropical coastal forest regeneration after farming and livestock grazing exclusion,2019,,-5.96667,38.06667,Tanzania
1880,JB081,JB081_016,Blaauwetal.2015,IPM-CPR for peaches: incorporating behaviorally-based methods to manage Halyomorpha halys and key pests in peach,2015,,NA,NA,
1881,JB160,JB160_173,,Irmler The spatial and temporal pattern of carabid beetles on arable fields in northern Germany (Schleswig-Holstein) and their value as ecological indicators,2003,,NA,NA,Germany
1882,FEB23_411,FEB23_411_148,Dave & Jhala,"Is competition with livestock detrimental for native wild ungulates? A case study of chital (Axis axis) in Gir Forest, India",2011,,21.142027,70.785284,India
1883,FEB23_411,FEB23_411_070,Blackhall et al.,"Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina?",2012,,-41,-71.5,Argentina
1884,FEB23_311,FEB23_311_54,"Yan Y,Lu XY","Is grazing exclusion effective in restoring vegetation in degraded alpine grasslands in Tibet, China?",2015,,NA,NA,China
1885,FEB23_303,FEB23_303_281,"Miller MF,Coe M",Is it advantageous for Acacia seeds to be eaten by ungulates?,1993,,NA,NA,
1886,JB160,JB160_371,"Ge T,Nie S,Wu J,Shen J,Xiao H,Tong C,Huang D,Hong Y,K.","Iwasaki Chemical properties, microbial biomass, and activity differ between soils of organic and conventional horticultural systems under greenhouse and open field management: a case study",2011,,NA,NA,
1888,FEB23_385,FEB23_385_103,Pocock,Jennings Testing biotic indicator taxa: the sensitivity of insectivorous mammals and their prey to the intensification of lowland agriculture,2008,10.1111/j.1365-2664.2007.01361.x,NA,NA,
1889,JB160,JB160_307,"Yanmei Q,Shuwei L,Yanquin G,Qiaohui L,Z.",Jianwen Methan and nitrous oxide emissions from organic and conventional rice cropping systems in Southeast China,2010,,NA,NA,China
1890,JB160,JB160_020,"Probst B,Schï¿½ï¿½ï¿½ï¿",Joergensen Vineyard soils under organic and conventional managementï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,NA,NA,
1891,JB160,JB160_341,"Marinari S,Liburdi K,Fliessbach A,K.",Kalbitz Effects of organic management on water-extractable organic matter and C mineralization in European arable soils,2010,,NA,NA,
1892,FEB23_411,FEB23_411_036,Hokkanen et al.,Kasvillisuus Tohmajï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2006,,62.2,30.4,Finland
1893,JB160,JB160_264,"Okur N,Altindisli A,Cengel M,Gï¿½ï¿½ï¿½ï¿½",Kayakcioglu Microbial biomass and enzyme activity in vineyard soils under organic and conventional farming systems 2009,2009,,NA,NA,
1894,JB160,JB160_131,Freemark,Kirck Birds on organic and conventional farms in Ontario: partitioning effects of habitat and practices on species composition and abundance 2001,2001,,NA,NA,
1895,JB160,JB160_002,"Granstedt A,L.","Kjellenberg Organic and biodynamic cultivation - a possible way of increasing humus capital, improving soil fertility and providing a carbon sink in Nordic conditions 2008",2008,,NA,NA,
1896,FEB23_303,FEB23_303_065,"Young TP,Okello BD,Kinyua D,Palmer TM","KLEE: a long-term multi-species herbivore exclusion experiment in Laikipia, Kenya",1998,,NA,NA,Kenya
1898,JB160,JB160_212,,"Kromp Carabid beetle communities (Carabidae, Coleoptera) in biologically and conventionally farmed agroecosystems",1989,,NA,NA,
1899,JB160,JB160_213,,"Kromp Carabid beetles (Coleoptera, Carabidae) as bioindicators in biological and conventional farming in Austrian potato fields 1990",1990,,NA,NA,Austria
1900,FEB23_411,FEB23_411_035,Hokkanen et al.,Laidunnuksen vaikutus maakiitï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,2006,,62.2,30.4,Finland
1901,FEB23_80,FEB23_80_049,"Gao Y,Giese M,Han X,Wang D,Zhou Z,Brueck H,Lin S,Taube F",Land use and drought interactively affect interspecific competition and species diversity at the local scale in a semiarid steppe ecosystem,2009,,NA,NA,
1902,FEB23_81,FEB23_81_26,Lozano-Garcï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,Land use and management effects on carbon and nitrogen in Mediterranean Cambisols,2013,10.1016/j.agee.2013.07.009,NA,NA,
1903,FEB23_81,FEB23_81_19,Giordani P,Land use intensity drives the local variation of lichen diversity in Mediterranean ecosystems sensitive to desertification,2010,,NA,NA,
1904,JB160,JB160_098,Diekï¿½ï¿½,Landscape and management effects on structure and function of soil arthropod communities in winter wheat,2010,,NA,NA,
1905,FEB23_10,FEB23_10_032,"Geiger F,Snoo GR,Berendse F,Guerrero I,Morales MB,Onate JJ",Landscape composition influences farm management effects on farmland birds in winter: a pan-European approach,2010,,NA,NA,
1906,JB160,JB160_306,Purtauf,Landscape context of organic and conventional farms: Influences on carabid beetle diversity 2005,2005,,NA,NA,
1907,FEB23_307,FEB23_307_40,"Tscharntke, T; Tylianakis, JM; Rand, TA; Didham, RK; Fahrig, L; Batary, P; Bengtsson, J; Clough, Y; Crist, TO; Dormann, CF; Ewers, RM; Frund, J; Holt, RD; Holzschuh, A; Klein, AM; Kleijn, D; Kremen, C; Landis, DA; Laurance, W; Lindenmayer, D; Scherber, C; Sodhi, N; Steffan-Dewenter, I; Thies, C; van der Putten, WH; Westphal, C",Landscape moderation of biodiversity patterns and processes - eight hypotheses,2012,10.1111/j.1469-185X.2011.00216.x,NA,NA,
1908,JB081,JB081_049,GaigherSamways2014,Landscape mosaic attributes for maintaining ground-living spider diversity in a biodiversity hotspot,2014,,NA,NA,
1909,JB160,JB160_192,Jonason,Landscape simplification promotes weed seed predation by carabid beetles (Coleoptera: Carabidae) 2013b,2013,,NA,NA,
1910,JB160,JB160_238,Macfadyen,Landscape structure influences modularity patterns in farm food webs: consequences for pest control 2011b,2011,,NA,NA,
1911,FEB23_303,FEB23_303_074,"Asner GP,Levick SR",Landscape-scale effects of herbivore on treefall in African savannas,2012,,NA,NA,
1912,JB081,JB081_043,Ferreiraetal.2016,Land-Use Type Effects on Soil Organic Carbon and Microbial Properties in a Semi-arid Region of Northeast Brazil,2016,,NA,NA,Brazil
1913,FEB23_303,FEB23_303_210,"Jacobs SM,Naiman RJ",Large African herbivore decrease herbaceous plant biomass while increasing plant species richness in a semi-arid savanna toposequence,2008,,NA,NA,
1914,FEB23_303,FEB23_303_279,Miller MF,"Large African herbivores, bruchid beetles and their interactions with Acacia seeds",1994,,NA,NA,
1915,FEB23_411,FEB23_411_133,den Herder et al.,Large herbivore grazing limits small-mammal densities in Finnish Lapland,2016,,68.05,24.15,Finland
1916,FEB23_303,FEB23_303_350,Scogings PF,Large herbivores and season independently affect woody stem circumference increment in a semi-arid African savanna,2014,,NA,NA,
1917,FEB23_411,FEB23_411_149,Chauchard et al.,Large herbivores control the invasive potential of nonnative Austrian black pine in a mixed deciduous Mediterranean forest,2006,,42.5,3.0166,Austria
1918,FEB23_303,FEB23_303_169,"Goheen JR,Palmer TM,Keesing F,Riginos C,Young TP",Large herbivores facilitate savanna tree establishment via diverse and indirect pathways,2010,,NA,NA,
1919,FEB23_303,FEB23_303_062,"Yessoufou K,Davies TJ,Maurin O,Kuzmina M,Schaefer H,Bank M,Savolainen V",Large herbivores favour species diversity but have mixed impacts on phylogenetic community structure in an African savanna ecosystem,2013,,NA,NA,
1920,FEB23_303,FEB23_303_122,"Coe M,Coe C","Large herbivores, acacia trees and bruchid beetles",1987,,NA,NA,
1921,FEB23_303,FEB23_303_270,"McNaughton SJ,Ruess RW,Seagle SW",Large mammals and process dynamics in African ecosystems,1988,,NA,NA,
1922,FEB23_303,FEB23_303_073,"Asner GP,Levick SR,Kennedy-Bowdoin T,Knapp DE,Emerson R,Jacobson J,Colgan MS,Martin RE",Large-scale impacts of herbivores on the structural diversity of African savannas,2009,,NA,NA,
1924,FEB23_303,FEB23_303_319,Page BR,Learning about the interaction between elephants and their habitats: twenty-one years of the Tuli Elephant Project,1997,,NA,NA,
1925,FEB23_07,FEB23_07_62,"Press MC,Potter JA,Burke MJ,Callaghan TV",Lee JA (1998)Responses of a subarctic dwarf shrub heath community to simulatedenvironmental change,1998,,NA,NA,
1926,JB160,JB160_339,"Brown SM,Cook HF,C H",Lee Topsoil Characteristics from a Paired Farm Survey of Organic versus Conventional Farming in,2000,,NA,NA,
1927,FEB23_02,FEB23_02_49,"Rao MR,Mathuva MN",Legumes for improving maize yields and income in semi-arid Kenya,2000,,NA,NA,Kenya
1928,JB160,JB160_085,"Fraser DG,Doran JW,Sahs WW,W G",Lesoing Soil Microbial Populations and Activities under Conventional and Organic,1988,,NA,NA,
1929,FEB23_303,FEB23_303_322,"Parker DM,Bernard RT",Lessons from aloes in the Thicket Biome: reconstructing past elephant browsing to understand the present,2008,,NA,NA,
1930,FEB23_303,FEB23_303_003,Spinage CA,Letters to the editor,1994,,NA,NA,
1931,FEB23_303,FEB23_303_324,"Parker DM,Bernard RT",Levels of aloe mortality with and without elephants in the Thicket Biome of South Africa?,2009,,NA,NA,South Africa
1932,FEB23_80,FEB23_80_027,"Chen J,Yamamura Y,Hori Y,Shiyomi M,Yasuda T,Zhou H,Y.-n","Li, and Y.-h",2008,,NA,NA,
1933,JB081,JB081_127,Alaphilippeetal.2013,Life cycle analysis reveals higher agroecological benefits of organic and low-input apple production,2013,,NA,NA,
1934,JB005,JB005_131,"Wen TC,Yuan L,Lin ZA",Light fluvo-acqic soil Fertility evolutiion under long-term fertilizing,,,NA,NA,
1935,FEB23_577,FEB23_577_100,"Zhang T,Zhang Y,Xu M,Zhu J,Wimberly MC,Yu G,Niu S,Xi Y,Zhang X,Wang J",Light-intensity grazing improves alpine meadow productivity and adaption to climate change on the Tibetan Plateau,2015,,NA,NA,China
1936,JB160,JB160_007,Aavik,"Liira Quantifying the effect of organic farming, field boundary type and landscape structure on the vegetation of field boundaries",2010,,NA,NA,
1937,JB005,JB005_128,"Wang DZ,Z.b. G,Hua KK",Lime concretion black soil fertility evolutiion under long-term fertilizing,,,NA,NA,
1938,JB103,JB103_24,Wood et al.,Limited phenological and dietary overlap between bee communities in spring flowering crops and herbaceous enhancements,2018,https://doi.org/10.1002/eap.1789,NA,NA,USA
1939,FEB23_385,FEB23_385_070,Kirk,Lindsay Subtle differences in birds detected between organic and nonorganic farms in Saskatchewan Prairie Parklands by farm pair and bird functional group Agriculture,2017,10.1016/j.agee.2017.04.009,NA,NA,
1940,FEB23_132,FEB23_132_028,"Eissenstat DM,Kucharski JM,Zadworny M,Adams TS,Koide RT",Linking root traits to nutrient foraging in arbuscular mycorrhizal trees in a temperate forest,2015,,NA,NA,
1941,FEB23_303,FEB23_303_302,"Nellemann C,Moe SR,Rutina LP",Links between terrain characteristics and forage patterns of elephants (Loxodonta africana) in northern Botswana,2002,,NA,NA,Botswana
1942,FEB23_226,FEB23_226_015,"Bates JD,Svejcar TS,Miller RF",Litter decomposition in cut and uncut western juniper woodlands,2007,,NA,NA,
1943,FEB23_193,FEB23_193_08,"Erdmann G,Floren A,Linsenmair KE,Scheu S,Maraun M",Little effect of forest age on oribatid mites on the bark of trees,2006,,NA,NA,
1944,FEB23_80,FEB23_80_033,"Derner JD,Hart RH",Livestock and vegetation responses to rotational grazing in short-grass steppe,2007,,NA,NA,
1945,FEB23_411,FEB23_411_121,Ranganath et al.,"Livestock exclusion influences on riparian vegetation, channel morphology, and benthic macroinvertebrate assemblages",2009,,37.02,-112.9903,USA
1946,FEB23_411,FEB23_411_099,Lindsay & Cunningham,Livestock grazing exclusion and microhabitat variation affect invertebrates and litter decomposition rates in woodland remnants,2009,,-35.5643,149.6038,Australia
1947,FEB23_80,FEB23_80_005,"Arthur AD,Pech RP,Davey C,Yanming Z,Hui L","Livestock grazing, plateau pikas and the conservation of avian biodiversity on the Tibetan plateau",2008,,NA,NA,China
1948,FEB23_411,FEB23_411_075,Montero-Solï¿½ï¿½ï¿½,Livestock impact on dynamic and structure of tropical dry forest of the Sierra de Manantlï¿½ï¿½ï¿½ï,2006,,19.31666667,-104.18,Mexico
1949,FEB23_80,FEB23_80_117,"Oates LG,Jackson RD",Livestock management strategy affects net ecosystem carbon balance of subhumid pasture,2014,,NA,NA,
1950,FEB23_80,FEB23_80_120,"Olson KC,Wiedmeier RD,Bowns JE,Hurst RL",Livestock response to multispecies and deferred-rotation grazing on forested rangeland,1999,,NA,NA,
1951,FEB23_385,FEB23_385_076,,Lo Scalzo et al Variations in the Phytochemical Contents and Antioxidant Capacity of Organically and Conventionally Grown Italian Cauliflower (Brassica oleracea L,,10.1021/jf4026844,NA,NA,
1952,FEB23_385,FEB23_385_031,Clough,Local and landscape factors in differently managed arable fields affect the insect herbivore community of a non-crop plant species,2007,,NA,NA,
1953,JB103,JB103_22,Scheper et al.,Local and landscape-level floral resources explain effects of wildflower strips on wild bees across four European countries.,2015,https://doi.org/10.1111/1365-2664.12479,NA,NA,"Germany, Sweden, Netherlands, UK"
1954,FEB23_06,FEB23_06_21,"Tk R,De G,R T,Ar D","Local filters limit species diversity, but species pools determine composition",2012,,NA,NA,
1955,JB005,JB005_119,"Sun BH,Yang XY,Zhang SL","Loess fertility evolutiion under long-term fertilizing. Chapter 20 in the book ""China Soil Fertility Evolution",2015,,NA,NA,China
1956,JB005,JB005_138,"Wu HJ,Cai DX,Wu XP,Yao YQ,Lv JJ",Loess soil Fertility evolutiion under long-term different tillage,,,NA,NA,
1957,JB005,JB005_016,"Che ZX,E SZ,Huang T,Yuan JH,Wang T,Yang ZQ,Luo ZX",Loessial soil fertility evolutiion under long-term fertilizing in the Loess Plateau,,,NA,NA,
1958,FEB23_146,FEB23_146_021,"Weekley CW,Menges ES,Craddock AL,Yahr R",Logging as apretreatment or surrogate for fire in restoring Florida scrub,2013,,NA,NA,
3262,FEB23_542,FEB23_542_32,"Sist, P., Nguyen-ThÃ©, N",Logging damage and the subsequent dynamics of a dipterocarp forest in East Kalimantan (1990-1996),2002,,,,
3267,FEB23_542,FEB23_542_37,"Verissimo, A., Barreto, P., Mattos, M., Tarifa, R., Uhl, C.",Logging impacts and prospects for sustainable forest management in an old Amazonian frontier: The case of Paragominas,1992,,,,
3259,FEB23_542,FEB23_542_29,"Rockwell, C., Kainer, K., Staudhammer, C., Baraloto, C.",Logging in bamboo-dominated forests in southwestern Amazonia: Caveats and opportunities for smallholder forest management,2014,,,,
3251,FEB23_542,FEB23_542_21,"Jonkers, W.B.J., Van Leersum, G.J.R.",Logging in south Cameroon: Current methods and opportunities for improvement,2000,,,,
1959,JB081,JB081_146,Lopezetal.2014,Long term changes in soil properties and enzyme activities after almond shell mulching in avocado organic production,2014,,NA,NA,
1960,FEB23_570,FEB23_570_15,"Jeangros B,Troxler J",Long term effects of differentiated management practices onmeadows and pastures of a mountain farm,2008,,NA,NA,
1961,FEB23_80,FEB23_80_006,Badgery WB,Longer rest periods for intensive rotational grazing limit diet quality of sheep without enhancing environmental benefits,2017,,NA,NA,
1962,JB005,JB005_027,"Emmerling C,Udelhoven T,Schneider R",Long-lasting impact of biowaste-compost application in agriculture on soil-quality parameters in three different crop-rotation systems 2010 Local/regional study Germany 10.1002/jpln.200900348,2010,,NA,NA,Germany
1963,JB005,JB005_008,"Bedada WK,Lemenih E,Motuma MT",Long-term addition of compost and NP fertilizer increases crop yield and improves soil quality in experiments on smallholder farms 2014 Local/regional study Ethiopia 10.1016/j.agee.2014.06.017,2014,,NA,NA,Ethiopia
1964,FEB23_132,FEB23_132_116,"Williams A,Manoharan L,Rosenstock NP,Olsson PA,Hedlund K",Long-term agricultural fertilization alters arbuscular mycorrhizal fungal community composition and barley (Hordeum vulgare) mycorrhizal carbon and phosphorus exchange,2017,,NA,NA,
1965,JB081,JB081_142,Hommaetal.2012,Long-term application of biomass and reduced use of chemicals alleviate soil compaction and improve soil quality,2012,,NA,NA,
1966,JB158,JB158_137,"Lin, Y. et al. ",Long-term application of lime or pig manure rather than plant residues suppressed diazotroph abundance and diversity and altered community structure in an acidic Ultisol,2018,,NA,NA,
1967,JB158,JB158_138,"Ye, G. et al. ","Long-term application of manure over plant residues mitigates acidification, builds soil organic carbon and shifts prokaryotic diversity in acidic Ultisols",2019,,NA,NA,
1968,JB158,JB158_139,Chen et al.,Long-term application of manures plus chemical fertilizers sustained high rice yield and improved soil chemical and bacterial properties,2017,,31.58333333,120.9166667,China
